Beta max,Beta min,Beta mean,Beta std d,Beta Var,Alpha max,Alpha min,Alpha mean,Alpha std d,Alpha Var,Theta max,Theta min,Theta mean,Theta std d,Theta Var,Delta max,Delta min,Delta mean,Delta std d,Delta Var,Number
15.40802141,19.32310347,35.42156636,41.12251875,2.01E-05,9.74E-06,0.000154026,6.44E-07,0.267596719,0.154037123,0.288567507,0.295198973,1.396257063,1.331680741,2.487891626,3.13085282,1.949533786,1.773373597,6.189604743,9.802239379,0
9.605826155,11.48944247,74.13429975,1043.409549,4.43E-06,5.22E-06,2.95E-05,0.000435577,0.210652045,0.059253538,0.406479819,3.293786726,1.023835449,0.634610168,4.122906146,48.18738608,1.048239026,0.402730066,16.99835509,2322.024177,0
27.31338607,27.46550873,310.0925637,383.9901978,1.78E-05,5.97E-06,3.57E-05,9.69E-05,0.334456182,0.129241933,0.965056612,1.788533255,1.916283869,1.450093788,14.25878135,20.56217191,3.672143868,2.102771994,203.3128457,422.8029138,0
15.33284009,14.50031813,42.95412583,150.1411636,1.24E-08,1.52E-05,1.07E-05,4.54E-05,0.260518003,0.060692098,0.282550027,0.873552783,1.340292409,0.73722343,2.910056615,10.24421721,1.79638374,0.543498386,8.4684295,104.9439863,0
13.32182746,7.227119594,81.26144921,329.1398659,4.22E-05,1.87E-06,8.00E-06,8.17E-05,0.178033372,0.073925303,0.461965268,1.757760519,1.004031327,0.560109043,4.634674771,20.94100743,1.008078905,0.31372214,21.48021023,438.5257921,0
9.232488747,18.06670692,28.83334723,22.01606833,4.38E-05,5.84E-06,2.80E-05,0.000106953,0.164567231,0.117774014,0.118600675,0.101306505,0.870536061,1.209789443,1.368097108,1.196319173,0.757833033,1.463590496,1.871689696,1.431179563,0
6.742672402,11.3066263,23.05694149,70.48240757,6.41E-05,4.09E-07,7.85E-06,1.26E-05,0.176403994,0.074800347,0.128552847,0.301794724,0.826744434,0.75120498,1.281323223,3.935154546,0.683506358,0.564308922,1.641789202,15.4854413,0
18.80728664,35.96091559,51.08982933,25.23561401,1.87E-06,3.14E-06,1.84E-05,1.98E-05,0.262104812,0.154523328,0.252251005,0.162378692,1.461944311,1.743887017,2.987825921,1.808476841,2.137281168,3.041141929,8.927103736,3.270588484,0
16.22759513,7.277204962,18.22680317,32.61830786,0.000522643,2.16E-05,2.95E-06,0.000120101,0.266535942,0.067234977,0.115345794,0.13711687,1.351137565,0.532573693,1.102899527,1.625999151,1.825572719,0.283634738,1.216387367,2.643873238,0
11.09121471,8.944770043,10.07416629,27.50317891,7.40E-08,2.06E-07,2.01E-06,0.000161201,0.228205302,0.059778269,0.070789796,0.141678119,1.138367932,0.578602773,0.653770351,1.550298186,1.295881549,0.334781169,0.427415672,2.403424464,0
12.15199246,9.948827275,31.06330046,35.13989771,3.20E-05,2.52E-08,3.56E-05,8.06E-05,0.246953769,0.081836793,0.184440551,0.125522649,1.20315439,0.745413059,1.756627989,1.678279364,1.447580487,0.555640629,3.085741892,2.816621624,0
13.97156208,9.497962185,17.08104853,23.95053923,0.000280171,3.95E-06,1.46E-05,6.02E-06,0.200428462,0.068183451,0.095804682,0.108567994,1.062471158,0.672407276,0.985393367,1.347150754,1.128844962,0.452131545,0.971000087,1.814815154,0
13.78161313,10.76063785,22.45061079,31.32878961,8.76E-05,1.58E-06,2.66E-07,0.000101831,0.213595381,0.074678843,0.097086071,0.169251833,1.190781129,0.672379435,1.145957674,2.005955279,1.417959698,0.452094105,1.313218991,4.023856582,0
70.33263198,46.8685116,669.0125366,869.9974944,0.000344688,5.45E-05,2.27E-05,0.000203998,0.813567303,0.48833532,3.151414257,3.481632645,4.665473738,4.120995676,36.28849002,44.63373852,21.7666452,16.98260536,1316.854508,1992.170615,0
46.65006395,36.79629447,363.4769646,179.2904299,8.17E-05,5.80E-05,1.83E-05,0.000101646,0.754003359,0.257639349,1.775885945,0.998998085,4.188684999,2.228082439,19.12839579,11.60207521,17.54508202,4.964351353,365.8955253,134.6081493,0
21.34918935,17.43341603,10.92154186,21.15130727,0.000102625,7.37E-06,9.85E-06,3.29E-05,0.342916599,0.08448257,0.049410436,0.12096558,1.628940008,0.911019346,0.548673479,1.292081834,2.653445551,0.829956249,0.301042586,1.669475466,0
17.34841815,7.673894357,11.07491692,36.25491968,3.29E-05,8.90E-06,6.62E-06,0.000174117,0.222174699,0.052375857,0.070616505,0.176467989,1.21463212,0.515102159,0.751222452,2.065412298,1.475331187,0.265330234,0.564335172,4.265927961,0
366.9671947,315.5222046,1007.817659,3406.314467,1.28E-06,5.66E-06,8.77E-05,0.000103561,5.16111075,1.119057996,5.657211794,12.36365975,29.2586077,14.88551612,58.59012345,169.5711712,856.0661248,221.5785901,3432.802566,28754.38212,0
32.04022535,62.50841481,326.1476724,3423.966499,2.19E-06,2.11E-05,3.55E-05,2.42E-06,0.427401543,0.478791597,2.308760503,14.1465947,2.186140311,4.407982489,22.65001708,175.9854401,4.779209459,19.43030962,513.0232738,30970.87514,0
215.4295263,438.1747883,573.7767917,577.5258814,7.42E-06,0.001422281,1.20E-05,0.000343367,3.465809418,2.876224329,4.895397996,3.009999494,17.87901478,29.80273071,43.96801023,34.96150188,319.6591696,888.2027578,1933.185924,1222.306614,0
238.6789906,507.782016,3942.818282,5531.429806,1.87E-05,0.001546276,0.000871401,1.05E-06,3.422320564,3.917358351,25.14014363,16.31576324,20.05887693,33.67259563,259.8642061,253.6947815,402.3585436,1133.843697,67529.40564,64361.04215,0
16.82522872,52.507486,100.3414476,66.02056346,1.10E-05,4.27E-07,3.86E-05,0.000184904,0.297646766,0.23696192,0.747268574,0.30787757,1.550616855,2.665383541,6.847133847,3.791324806,2.404412632,7.104269418,46.88324192,14.37414378,0
19.03883575,17.88505531,40.83543504,64.29699582,4.21E-05,1.32E-05,1.25E-06,0.000227389,0.252851924,0.108638194,0.170592316,0.303912245,1.309661529,1.024752226,2.033528257,3.566546699,1.715213319,1.050117125,4.135237172,12.72025536,0
16.99492789,15.69945572,26.96704775,180.4157844,9.77E-06,0.000183108,6.37E-07,0.000245549,0.266622441,0.112741573,0.239938616,0.741587058,1.313445682,0.991604908,1.830803049,8.833233099,1.725139559,0.983280294,3.351839806,78.02600698,0
23.89044616,54.20845703,18.87642243,74.93398318,0.000291747,6.86E-06,2.97E-05,0.000176389,0.463565601,0.409270127,0.149093633,0.498104132,2.610013412,4.029750908,1.327539874,5.123915484,6.81217001,16.23889238,1.762362118,26.25450989,0
25.11873284,9.306065332,54.5749669,90.63268046,0.000308578,1.35E-07,0.000128649,0.000107195,0.330622056,0.07081198,0.343760108,0.577683558,1.907360203,0.678090223,3.446758915,6.144667578,3.638022943,0.45980635,11.88014702,37.75693965,0
38.3274107,14.37113524,72.30975572,145.2455416,1.55E-05,1.13E-05,3.25E-06,1.47E-05,0.321135767,0.100834721,0.313211379,0.678653381,2.056504373,0.953201002,4.031056508,8.921775949,4.229210237,0.908592151,16.24941657,79.59808608,0
276.9258899,800.1352402,6938.004686,48693.61031,1.34E-05,6.72E-07,0.000122988,0.000105738,3.524596484,5.863318444,39.22834268,258.2165711,20.55071904,57.13192059,404.9394898,3228.976579,422.3320532,3264.05635,163975.9904,10426289.75,0
13.29932717,13.01258221,42.96072704,25.14760218,0.00010394,6.94E-06,2.03E-06,5.74E-08,0.258107244,0.090453827,0.298384884,0.107511492,1.374351993,0.827041521,2.872334414,1.294593963,1.888843401,0.683997677,8.250304988,1.675973529,0
26.57222836,58.53635299,110.1333814,102.1965102,0.000270065,6.94E-05,6.44E-06,0.000202284,0.301808977,0.257297991,0.404897331,0.338614562,1.82741757,3.006347794,5.335161656,4.774111456,3.339454974,9.038127058,28.46394989,22.79214019,0
31.93882641,65.71924046,94.92395243,56.65308515,0.000212028,0.000202563,0.000251678,7.10E-05,0.784891657,0.378120813,0.650687521,0.240070355,3.816102459,3.71900335,5.510459537,3.181356603,14.56263798,13.83098591,30.36516431,10.12102983,0
40.53675435,39.38527616,90.70433708,167.8608681,0.000334309,1.85E-06,5.07E-05,0.000321939,0.43683046,0.260412912,0.795026757,1.256662857,2.624221387,2.513396632,7.019177666,13.23643866,6.886537889,6.317162629,49.2688551,175.2033084,0
33.40227116,49.68287512,135.7954674,94.46800404,7.12E-05,6.27E-05,1.57E-07,0.000164706,0.491553993,0.341160864,0.496946245,0.364076269,2.769936282,3.160407397,6.842196191,4.633450151,7.672547005,9.988174917,46.81564871,21.4688603,0
132.0494946,653.6193964,3096.818918,10952.55756,0.000213011,9.25E-05,0.006501139,0.001624056,1.52295994,4.303623856,23.56142238,51.99709968,9.73671503,43.32368701,216.6154585,613.3238093,94.80361957,1876.941857,46922.25686,376166.0951,0
8.569846676,9.525049212,50.54392267,37.79583847,2.49E-07,1.25E-10,4.08E-06,0.000160959,0.192110911,0.03412868,0.189334172,0.221697526,0.903043848,0.444468982,2.582206712,2.419919755,0.815488191,0.197552676,6.667791504,5.856011622,0
32.83329424,39.59686062,34.35728501,39.07895589,3.69E-06,3.63E-05,6.18E-05,8.94E-06,0.47266251,0.244326258,0.174207568,0.206718836,2.7378448,2.478739452,1.908794443,2.41829099,7.495794148,6.144149271,3.643496225,5.848131313,0
32.92766334,109.6154402,29.22199982,3.748083326,1.86E-05,4.67E-05,2.95E-06,6.81E-07,0.49349729,0.722567447,0.163345357,0.017585656,2.923800425,6.80443753,1.694555009,0.213149366,8.548608925,46.3003701,2.87151668,0.045432652,0
9.788655709,8.422892281,21.87376289,19.31743,1.10E-07,2.18E-05,2.18E-06,4.74E-05,0.176739419,0.056007506,0.13009323,0.103034667,0.882116033,0.546613485,1.350767145,1.081234236,0.778128696,0.298786302,1.824571879,1.169067472,0
26.96813841,32.2696416,61.3462078,80.37991135,2.94E-06,6.53E-05,2.98E-06,3.94E-05,0.305588521,0.233535341,0.453142323,0.238647178,1.753272979,2.235307777,4.62991339,3.736499351,3.07396614,4.99660086,21.436098,13.9614274,0
20.89253921,46.45609333,86.86397072,17.96210976,0.000160763,6.96E-06,0.000106728,4.98E-06,0.540851097,0.303508081,0.610714851,0.074479447,2.551106396,2.975987366,5.675759781,0.890750273,6.508143841,8.856500803,32.21424909,0.793436049,0
10.66936782,65.12025429,74.67168938,88.30819952,1.71E-07,3.09E-05,3.56E-06,0.000128034,0.247388371,0.198378824,0.497983939,0.532297098,1.279633839,2.971429757,5.189530915,5.598387233,1.637462762,8.829394799,26.93123111,31.34193961,0
33.22671524,43.52820709,64.81391662,56.46008662,5.80E-07,1.16E-07,1.37E-08,2.64E-07,0.416486813,0.278219944,0.331687895,0.346384767,2.277177293,2.578104593,3.49187759,3.844294473,5.185536424,6.646623291,12.1932091,14.7786,0
176.6480136,1120.603005,2555.865281,44301.04581,0.000474599,0.000169988,0.000169449,0.000436619,3.93057345,7.861392199,13.90816459,155.7295237,18.66612135,73.8940832,155.3748569,2302.696322,348.4240863,5460.335532,24141.34617,5302410.349,0
17.36915392,23.11514905,25.27345177,6.096536312,8.40E-05,3.60E-06,4.94E-06,2.27E-06,0.289429188,0.11122923,0.13342523,0.027261014,1.531998374,1.260176106,1.436167485,0.316376857,2.347019018,1.588043819,2.062577044,0.100094316,0
20.30348377,26.59881836,17.47509499,28.96682606,6.61E-06,2.23E-07,4.00E-06,0.000168435,0.288989534,0.102181125,0.09551722,0.185943721,1.526836615,1.287065703,1.065016511,1.975321269,2.331230047,1.656538123,1.134260169,3.901894118,0
33.50073962,65.97870051,93.04665169,156.4773698,2.23E-06,1.65E-06,2.43E-05,6.37E-05,0.470355601,0.47154978,0.633132507,0.556772016,2.78406406,5.037538837,6.410083184,7.575682971,7.751012691,25.37679754,41.08916642,57.39097248,0
24.48752494,62.74969596,70.53399997,678.4419485,2.10E-06,4.52E-06,0.000105181,5.12E-05,0.495800963,0.245314262,0.469014594,2.714771484,2.502513773,3.175738466,4.712083582,35.82912826,6.262575185,10.0853148,22.20373169,1283.726432,0
14.59230182,18.44118038,21.2916548,18.25597812,9.56E-07,1.07E-05,1.60E-06,0.000144761,0.234757463,0.08676197,0.111042236,0.123741036,1.354365389,0.909257143,1.191033332,1.261178653,1.834305608,0.826748553,1.418560397,1.590571594,0
47.55671496,147.7655845,38.49196902,469.5147934,0.000314155,2.12E-05,1.44E-07,0.00285265,0.53623859,0.63362097,0.232737536,3.105993264,3.257953193,7.246785455,2.334439751,32.21758498,10.61425901,52.51589943,5.449608952,1037.972782,0
11.63473958,8.69617569,14.51523215,13.13802212,3.44E-05,2.90E-09,2.49E-06,6.81E-06,0.212844161,0.047524481,0.091936711,0.053072173,1.053648184,0.513755989,0.955284631,0.667572983,1.110174495,0.263945216,0.912568727,0.445653687,0
13.97147815,9.854621667,27.33313453,10.03350434,4.24E-09,2.50E-06,1.24E-07,6.02E-05,0.26501565,0.048621721,0.071923195,0.054592758,1.271083137,0.53472323,1.222031042,0.572765475,1.615652342,0.285928933,1.493359867,0.328060289,0
21.79008972,20.44045751,11.92656841,6.161455819,1.44E-06,3.70E-06,3.16E-07,1.36E-06,0.340490523,0.102305321,0.071634214,0.034518541,1.816404777,1.114498153,0.801791528,0.387598049,3.299326315,1.242106134,0.642869654,0.150232248,0
12.95961445,18.56921903,15.06269202,53.67263277,5.67E-05,1.22E-05,1.79E-07,0.000117225,0.277476063,0.112490034,0.090449203,0.220807401,1.376725138,1.096664145,0.877564563,2.854691472,1.895372106,1.202672246,0.770119562,8.149263398,0
26.83145667,189.3354355,265.0597295,809.1463681,3.09E-05,0.000328182,4.97E-10,0.000553232,0.553205687,0.876359533,1.502294874,2.961747314,2.845327549,9.940318748,15.81267959,40.17118358,8.095888859,98.80993682,250.0408357,1613.72399,0
10.48397265,12.32570365,35.45704672,51.59037,2.51E-06,4.56E-06,1.70E-05,8.72E-05,0.182051655,0.108805366,0.181551754,0.196994793,0.979448703,1.035642229,2.142999144,2.505809168,0.959319762,1.072554826,4.592445332,6.279079585,0
17.16692405,11.81197007,19.52148648,46.07563396,8.96E-07,1.63E-06,5.49E-07,0.000170357,0.180335056,0.109303769,0.136068424,0.21817116,1.101991637,0.943368364,1.328707619,2.38864637,1.214385568,0.88994387,1.765463936,5.705631481,0
20.25605932,71.11940472,206.2293978,114.8217495,3.24E-06,2.15E-06,6.69E-07,4.54E-05,0.382450344,0.253798312,0.831385642,0.351245337,1.95350988,3.347137435,9.774841837,5.41402822,3.816200852,11.20332901,95.54753294,29.31170157,0
384.7836818,181.3065381,2784.446357,2805.25737,2.10E-05,0.000201875,0.005497578,0.000810587,5.124930766,1.209840024,22.95028948,13.59504548,29.97596155,10.91292156,212.6342258,155.7742095,898.5582706,119.0918569,45213.31396,24265.60434,0
21.16112043,42.96946626,252.7682037,398.0310655,3.40E-05,8.91E-06,3.88E-06,7.48E-05,0.214595126,0.273360733,1.797510305,2.190962663,1.421435742,2.955935468,17.87541212,26.61540228,2.02047957,8.73755449,319.5303584,708.3796388,0
39.58234573,54.58204551,55.55889121,87.47488607,0.001381705,2.68E-06,1.17E-05,1.51E-07,0.550553919,0.408083666,0.4835445,0.417864035,3.233062511,3.57228649,4.056145,4.758736111,10.4526932,12.76123077,16.45231226,22.64556938,0
12.00207574,8.407039276,43.1258505,17.54049722,2.84E-05,2.14E-05,1.85E-05,6.94E-05,0.286790446,0.038382633,0.246507073,0.090213879,1.325562618,0.429090592,2.632987973,0.977113976,1.757116255,0.184118736,6.932625668,0.954751722,0
14.12498464,23.93584402,30.70071925,307.8360301,3.34E-06,0.000103703,1.41E-05,4.18E-06,0.264428128,0.080639719,0.194253598,1.268969131,1.341504084,1.092274262,2.076483001,16.0212135,1.799633208,1.193063064,4.311781654,256.679282,0
7.499132402,22.95514781,29.14024797,20.29107507,0.000162544,7.58E-06,4.01E-11,0.000108753,0.15467498,0.09907309,0.123289183,0.125126734,0.744074148,1.131167656,1.453776126,1.34311069,0.553646338,1.279540267,2.113465025,1.803946326,0
11.96869538,12.98489551,11.18991584,7.919122112,0.000247762,3.22E-07,1.09E-06,1.55E-06,0.233008449,0.043560447,0.051862896,0.028033949,1.1312938,0.600885291,0.566148794,0.380649389,1.279825662,0.361063132,0.320524457,0.144893957,0
22.85176717,32.91858739,35.69414158,24.32595511,7.73E-06,2.25E-07,1.58E-05,3.28E-07,0.370568054,0.146800012,0.14256299,0.07639874,1.888357707,1.658750718,1.690845518,1.149946112,3.565894828,2.751453945,2.858958567,1.32237606,0
22.77566164,50.45544469,13.81616991,35.34492233,1.70E-08,1.43E-05,9.74E-07,0.000198738,0.303952633,0.246429151,0.103598483,0.230579095,1.86132707,2.663094727,0.964567148,2.293351418,3.464538463,7.092073524,0.930389783,5.259460726,0
35.08558872,28.17239015,169.0032219,1091.35302,3.08E-05,3.45E-06,5.86E-07,1.92E-05,0.498707233,0.22785508,1.384300575,6.478113967,2.688205388,2.098054838,13.15245761,74.21949002,7.22644821,4.401834103,172.9871411,5508.532699,0
23.07244916,45.14093241,510.9883536,1254.468303,0.000347465,7.04E-05,0.000332484,0.002590259,0.433969777,0.343658368,3.339370854,4.856681399,2.232731646,3.224383967,33.09945217,65.45017075,4.985090605,10.39665197,1095.573734,4283.724851,0
10.19057722,11.47477848,30.21706603,17.60167914,4.16E-06,6.87E-06,1.62E-06,0.000114944,0.210452231,0.044624408,0.140056755,0.071298018,1.086977875,0.571173319,1.654242602,0.843428629,1.181520901,0.326238961,2.736518587,0.711371853,0
20.89786701,33.08679886,16.98633249,54.45220328,6.23E-07,3.03E-05,1.59E-05,0.000145411,0.280787984,0.180755893,0.100421085,0.16097353,1.507378101,1.942298544,1.003127822,2.504828694,2.27218874,3.772523633,1.006265426,6.274166786,0
8.440433048,8.729663009,11.22461058,54.16622399,2.74E-07,6.42E-05,1.01E-05,0.000163703,0.139577966,0.078268762,0.083718868,0.155768064,0.681550855,0.660268317,0.696312703,2.436459497,0.464511568,0.435954251,0.484851381,5.936334881,0
7.040839108,17.52671467,93.52955038,71.03043536,1.62E-05,5.31E-08,1.42E-05,3.79E-06,0.17056989,0.086262524,0.335025347,0.319025157,0.814127754,0.935838596,4.436209019,3.86583975,0.662804,0.875793878,19.67995046,14.94471697,0
12.02837954,32.62367789,25.87358632,9.513812213,4.85E-11,5.04E-05,1.71E-06,8.62E-08,0.211197414,0.099958467,0.104642652,0.051763138,1.053824903,1.469947398,1.359146182,0.60716288,1.110546925,2.160745352,1.847278345,0.368646763,0
13.98632837,18.51791026,46.41098297,51.24650905,9.53E-06,4.48E-06,1.72E-05,8.67E-05,0.165740795,0.112138997,0.166473796,0.184745018,0.951470829,1.123916345,2.275071215,2.560135431,0.905296738,1.263187951,5.175949033,6.554293427,0
12.22644655,9.330805167,68.66718214,5.873197425,1.69E-06,2.22E-06,2.21E-08,3.56E-06,0.204301546,0.059594462,0.227168281,0.038300554,1.032865707,0.531680719,3.19198056,0.403268787,1.066811569,0.282684387,10.1887399,0.162625714,0
12.64183164,5.754284408,13.42472104,31.22045894,1.96E-05,1.71E-06,4.34E-06,4.34E-06,0.2427009,0.046893127,0.078065053,0.140637493,1.159418858,0.422626896,0.847789356,1.776765917,1.344252088,0.178613493,0.718746792,3.156897124,0
20.5197254,10.62020776,15.48726231,20.20271685,4.99E-09,5.14E-06,1.36E-05,6.56E-05,0.272227571,0.049593869,0.061484848,0.141118105,1.635004248,0.558402535,0.769386887,1.422030956,2.673238891,0.311813391,0.591956182,2.022172041,0
14.28447046,46.84208832,13.98211475,10.20194524,3.03E-05,2.75E-06,3.39E-07,2.71E-06,0.22392215,0.375917175,0.108269516,0.062276546,1.216388544,3.593425442,0.982219114,0.710451919,1.479601091,12.91270641,0.964754388,0.50474193,0
27.01682304,27.74469003,32.98223166,75.68996564,2.37E-05,1.72E-05,3.72E-05,3.49E-05,0.423779792,0.1662803,0.172020695,0.315534168,2.392343612,1.546172124,1.845486841,3.96497765,5.723307959,2.390648237,3.405821679,15.72104776,0
14.49081164,8.337021533,29.70929047,28.30987736,1.43E-05,6.88E-05,7.04E-07,6.25E-05,0.209745936,0.068038061,0.10905986,0.120310944,1.130409688,0.61446634,1.47666422,1.528434675,1.277826063,0.377568883,2.180537219,2.336112557,0
20.01632458,42.79477482,21.58042895,94.58580376,1.01E-05,1.77E-05,1.52E-06,8.28E-05,0.213190832,0.152392508,0.144093421,0.444616775,1.257096873,1.997758297,1.365267302,5.824759655,1.580292547,3.991038215,1.863954807,33.92782504,0
185.3982219,499.3039477,324.5153158,704.1527189,4.55E-05,0.000316695,0.000210568,0.000293729,3.038701342,2.341409394,2.701060652,3.976231965,16.96575171,27.30745171,24.88144942,49.49763757,287.8367312,745.6969187,619.0865255,2450.016125,0
319.4057905,224.3045743,627.6555243,1574.679735,0.000811915,7.48E-05,7.69E-06,0.001173556,4.439005797,0.849587066,2.915636769,4.899930014,25.08634708,10.66487224,34.58066458,75.04806471,629.32481,113.7394999,1195.822363,5632.212016,0
13.60105431,7.516210697,16.73652704,11.21375433,5.39E-05,1.44E-05,1.51E-05,7.89E-06,0.214087675,0.045995386,0.109682604,0.060359322,1.210370745,0.432505445,1.062741703,0.711096451,1.46499734,0.18706096,1.129419927,0.505658163,0
14.6510503,20.08558076,24.50529871,41.94628566,5.89E-05,9.12E-09,1.35E-05,1.91E-05,0.254042641,0.143746354,0.19194289,0.237999783,1.388956449,1.42350886,1.81549758,2.897200543,1.929200018,2.026377474,3.296031465,8.393770988,0
22.00746829,10.60146751,35.0018484,31.28967873,3.26E-05,5.50E-06,1.88E-05,2.11E-05,0.389954031,0.07061281,0.115479458,0.154898239,1.96128375,0.659482817,1.615566922,1.955614091,3.846633947,0.434917585,2.61005648,3.824426475,0
17.19685567,4.59896283,16.94450653,31.31190094,3.39E-08,1.93E-09,4.98E-06,8.31E-05,0.293316113,0.034049643,0.093011165,0.155963636,1.596819395,0.309202908,1.001088567,1.789423729,2.54983218,0.095606438,1.002178319,3.202037282,0
